Employee ID,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag
17576,False,True,False,False,False
65688,False,True,False,False,False
5450,True,False,False,True,False
34110,False,False,True,True,False
6762,True,True,False,False,False
59920,False,False,False,True,False
41076,False,False,True,True,False
53278,False,False,False,True,False
25966,False,False,False,True,False
71397,False,False,False,True,False
13253,False,False,False,True,False
37504,False,False,False,True,False
43993,False,False,False,True,False
3500,False,False,False,True,False
33080,False,False,False,True,False
37814,False,True,True,False,False
42543,False,False,True,True,False
64181,False,False,False,False,False
2504,False,False,False,True,False
43214,False,True,False,False,False
24424,False,False,False,True,False
50754,False,False,False,True,False
66829,False,True,True,False,False
56413,False,False,False,True,False
41370,False,False,False,True,False
27952,False,False,False,True,False
1739,True,False,False,True,False
64226,False,False,False,True,False
28320,True,False,False,True,False
11377,False,False,False,True,False
5395,False,False,False,True,False
28570,True,False,False,True,False
50406,False,False,True,True,False
38787,False,False,False,True,False
14129,False,False,False,True,False
25923,False,False,False,True,False
58270,False,False,False,True,False
5848,False,True,True,False,False
28000,False,False,False,True,False
52711,False,False,False,True,False
17303,False,False,False,False,False
53058,False,False,True,True,False
57305,False,False,False,True,False
55939,True,True,False,False,False
21969,False,True,True,False,False
29063,False,False,False,True,False
23059,False,True,False,False,False
37151,False,False,False,True,False
73184,False,True,False,False,False
39701,False,False,False,True,False
26651,False,False,False,True,False
10395,True,False,False,True,False
18642,False,False,False,True,False
47849,False,False,True,False,False
23862,False,False,False,True,False
59618,False,False,True,True,False
70591,False,True,False,False,False
60508,False,False,True,True,False
27865,False,False,False,True,False
46586,False,False,False,True,False
67732,False,True,False,False,False
26638,True,False,False,False,False
120,False,True,True,False,False
18476,False,False,False,True,False
10044,False,False,False,True,False
24581,False,False,False,True,False
13662,True,False,False,True,False
43803,False,False,False,True,False
6698,False,False,False,True,False
16272,False,False,False,True,False
61927,False,False,False,True,False
58373,False,False,False,True,False
53937,False,False,False,True,False
39577,False,True,False,False,False
34991,False,True,False,False,False
17314,False,False,False,True,False
6917,True,False,True,True,False
62080,False,False,False,True,False
74454,False,False,True,True,False
61482,False,False,False,True,False
5343,False,False,False,False,False
13492,False,False,True,True,False
31982,False,True,True,False,False
27349,False,True,False,False,False
10985,False,False,False,True,False
18082,False,False,True,True,False
57021,False,False,False,True,False
5002,False,True,True,False,False
24574,False,False,False,True,False
50969,False,False,False,True,False
32510,False,False,False,False,False
62977,False,False,True,True,False
37819,False,False,False,True,False
50287,False,False,False,True,False
62959,False,False,False,True,False
30423,False,False,False,True,False
17548,False,True,False,False,False
5480,False,False,False,True,False
42673,False,False,False,True,False
9044,False,True,False,False,False
63406,False,False,True,True,False
49554,False,False,False,True,False
34378,False,False,False,True,False
38783,False,False,True,True,False
36762,False,False,False,True,False
9614,False,False,True,True,False
12372,False,False,True,True,False
14982,False,False,True,True,False
35682,False,False,False,True,False
60385,False,False,False,True,False
13877,False,True,True,False,False
26997,False,False,True,True,False
47263,False,False,False,True,False
27628,False,False,True,True,False
20295,False,False,False,True,False
35793,False,True,False,False,False
30722,False,False,True,True,False
55470,False,False,False,True,False
67701,False,False,False,False,False
24544,False,False,True,True,False
64665,False,True,False,False,False
44713,False,True,False,False,False
51388,False,False,False,True,False
8523,False,False,True,True,False
4060,False,False,False,True,False
47917,False,False,False,True,False
64219,False,False,False,True,False
43948,False,True,False,False,False
61332,False,True,False,False,False
27249,False,True,False,False,False
62698,False,False,False,True,False
49952,False,False,False,True,False
35312,False,False,False,True,False
62067,False,False,False,True,False
25307,False,False,True,True,False
4674,False,False,False,False,True
46034,False,False,False,True,False
7762,False,False,False,False,False
22349,False,False,False,True,False
20669,False,False,True,True,False
69004,False,False,False,True,False
65223,False,False,False,True,False
27418,False,False,False,True,False
25459,False,False,False,True,False
69634,False,True,False,False,False
9368,False,True,False,False,False
10318,False,False,False,True,False
17484,False,False,True,True,False
47891,False,True,False,False,False
54653,False,True,False,False,False
63266,False,False,True,True,False
22958,False,False,False,True,False
52784,False,False,False,True,False
38061,False,False,False,True,False
48795,False,True,False,False,False
33924,False,False,True,True,False
40622,False,False,False,True,False
3569,False,True,True,False,True
41190,False,False,False,True,False
52536,False,False,False,True,False
16023,False,False,True,True,False
37367,False,True,False,False,False
47184,False,False,False,True,False
12297,False,False,False,True,False
66541,False,False,False,True,False
24590,False,False,False,True,False
47046,False,False,False,True,False
71587,False,False,False,True,False
7380,False,True,True,False,False
11935,False,False,False,True,False
1555,False,False,True,True,False
67580,False,False,False,True,False
40611,False,False,False,True,False
70388,False,False,False,True,False
15565,False,False,False,True,False
15732,False,False,False,True,False
68435,False,False,False,True,False
6944,False,True,False,False,True
32367,False,False,False,True,False
28651,False,False,False,True,False
2899,False,False,True,True,False
49150,False,False,True,True,False
49296,False,False,False,True,False
56597,False,False,False,True,False
39804,False,False,False,True,False
41400,False,False,False,True,False
67957,False,False,False,True,False
36055,False,True,True,False,False
11931,False,False,False,True,False
16915,False,False,True,True,False
29035,False,False,True,True,False
7684,False,False,False,True,True
35109,False,False,False,True,False
71340,False,True,False,False,False
10050,False,True,False,False,False
28956,False,False,True,True,False
30175,False,False,True,True,False
72221,False,False,False,False,False
56457,False,False,False,True,False
57410,False,False,True,True,False
44716,False,False,True,True,False
54610,False,False,False,True,False
