Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag,Left
46298,42,Male,26,Education,4205,Good,High,Average,1,No,50.0,Master's Degree,Single,3,Senior,Medium,56.0,No,No,No,Fair,High,Stayed,True,True,False,False,False,0
37508,53,Male,41,Education,4373,Fair,High,Average,2,Yes,50.0,Master's Degree,Married,4,Mid,Medium,56.0,No,No,No,Poor,Medium,Left,True,True,True,False,False,1
51580,22,Male,2,Finance,6925,Excellent,High,Average,1,No,50.0,Associate Degree,Married,2,Senior,Medium,56.0,Yes,No,No,Fair,Medium,Stayed,True,True,False,False,False,0
43465,50,Male,38,Healthcare,8299,Fair,Low,Low,0,No,50.0,Bachelor's Degree,Single,0,Mid,Large,56.0,No,No,No,Fair,High,Left,True,True,True,False,False,1
36678,56,Female,40,Technology,11556,Good,Medium,Average,2,No,50.0,PhD,Single,2,Mid,Small,56.0,No,No,No,Excellent,Medium,Stayed,True,True,False,False,False,0
41684,42,Male,10,Media,5820,Fair,Very High,High,1,Yes,50.0,High School,Single,2,Senior,Small,56.0,No,No,Yes,Excellent,High,Left,True,True,False,False,False,1
70584,18,Male,6,Technology,7631,Fair,Low,Below Average,0,No,50.0,Master's Degree,Single,3,Entry,Medium,56.0,No,No,No,Good,Low,Left,True,True,True,False,False,1
19528,39,Male,3,Media,5891,Good,Low,Average,2,Yes,50.0,High School,Divorced,4,Mid,Small,56.0,No,No,No,Good,Medium,Left,True,True,False,False,False,1
69121,22,Female,9,Finance,8376,Fair,High,Below Average,3,No,50.0,High School,Single,1,Mid,Medium,56.0,No,No,No,Good,Medium,Left,True,True,True,False,False,1
18487,28,Male,3,Media,6185,Fair,High,Average,0,No,50.0,Associate Degree,Married,0,Mid,Medium,56.0,No,No,Yes,Fair,Low,Left,True,True,False,False,False,1
20960,47,Female,13,Healthcare,6467,Good,High,Below Average,2,No,50.0,Bachelor's Degree,Divorced,2,Entry,Medium,56.0,No,No,No,Poor,High,Left,True,True,False,False,False,1
4392,56,Female,6,Finance,6954,Good,High,Average,1,No,50.0,Bachelor's Degree,Married,2,Entry,Small,56.0,Yes,No,No,Good,Medium,Left,True,True,False,False,False,1
6112,51,Female,33,Technology,7647,Good,Low,Average,1,Yes,50.0,High School,Married,10,Mid,Small,56.0,No,No,No,Fair,Low,Left,True,True,False,False,False,1
40908,55,Female,43,Healthcare,7440,Poor,Medium,High,0,Yes,50.0,High School,Married,10,Entry,Small,56.0,Yes,No,No,Good,Medium,Left,True,True,True,False,False,1
53019,56,Male,38,Healthcare,8883,Poor,Low,Average,0,No,50.0,Master's Degree,Divorced,3,Mid,Medium,56.0,No,No,No,Fair,Low,Left,True,True,False,False,False,1
19879,24,Male,8,Education,5652,Good,High,High,0,No,50.0,High School,Married,10,Senior,Small,56.0,No,No,No,Fair,Medium,Stayed,True,True,False,False,False,0
63588,26,Male,5,Finance,7376,Fair,High,Average,0,No,50.0,Bachelor's Degree,Married,1,Senior,Large,56.0,No,No,Yes,Poor,Low,Left,True,True,False,False,False,1
58518,52,Male,26,Technology,7306,Good,Low,Average,0,Yes,50.0,High School,Single,3,Entry,Small,56.0,Yes,No,No,Fair,Low,Stayed,True,True,False,False,False,0
62060,54,Male,42,Finance,10006,Good,High,Below Average,0,No,50.0,Master's Degree,Married,1,Senior,Small,56.0,No,No,No,Good,Medium,Stayed,True,True,True,False,False,0
1127,45,Male,6,Technology,11421,Poor,High,Average,1,No,50.0,Bachelor's Degree,Divorced,4,Mid,Small,56.0,Yes,No,Yes,Good,Low,Stayed,True,True,False,False,False,0
59154,20,Male,9,Healthcare,8161,Good,Low,Average,0,No,50.0,Bachelor's Degree,Single,2,Mid,Medium,56.0,No,No,No,Good,Medium,Left,True,True,True,False,False,1
37737,51,Male,10,Education,3755,Good,High,Average,0,No,50.0,High School,Divorced,0,Entry,Medium,56.0,No,No,No,Good,Medium,Left,True,True,False,False,False,1
8386,51,Male,22,Media,5405,Excellent,Medium,Average,1,No,50.0,Master's Degree,Married,3,Entry,Small,56.0,No,No,No,Fair,Medium,Stayed,True,True,False,False,False,0
45849,59,Male,32,Education,4113,Excellent,High,High,0,Yes,50.0,Master's Degree,Single,3,Entry,Medium,56.0,No,No,No,Good,Low,Left,True,True,False,False,False,1
61853,47,Male,38,Media,6008,Fair,Very High,Average,0,No,50.0,High School,Married,10,Mid,Small,56.0,Yes,No,No,Good,Medium,Stayed,True,True,True,False,False,0
37320,58,Male,2,Media,6363,Fair,High,Average,2,No,50.0,High School,Married,10,Mid,Large,56.0,No,No,No,Poor,Medium,Stayed,True,True,False,False,False,0
29497,40,Female,27,Media,5980,Good,Medium,High,0,No,50.0,PhD,Single,2,Mid,Small,56.0,No,No,No,Good,High,Stayed,True,True,True,False,False,0
3777,45,Female,10,Media,5475,Good,High,Average,0,No,50.0,High School,Married,10,Mid,Medium,56.0,No,No,No,Good,Medium,Stayed,True,True,False,False,False,0
62193,38,Female,7,Media,6160,Good,High,Average,2,No,50.0,Bachelor's Degree,Married,4,Entry,Medium,56.0,No,No,No,Good,High,Stayed,True,True,False,False,False,0
50742,29,Male,9,Media,6336,Fair,High,Below Average,1,No,50.0,Bachelor's Degree,Married,3,Entry,Medium,56.0,No,No,Yes,Poor,Low,Left,True,True,False,False,False,1
65915,41,Female,29,Media,6243,Fair,High,Average,0,No,50.0,Bachelor's Degree,Married,4,Entry,Medium,56.0,No,No,Yes,Poor,High,Left,True,True,True,False,False,1
51389,38,Male,14,Media,5733,Excellent,Very High,Average,1,No,50.0,Bachelor's Degree,Married,2,Mid,Medium,56.0,No,No,No,Poor,High,Stayed,True,True,False,False,False,0
48390,51,Female,16,Technology,8988,Good,High,Below Average,1,Yes,50.0,High School,Married,10,Entry,Small,56.0,No,No,No,Good,High,Stayed,True,True,False,False,False,0
27698,38,Female,22,Media,5744,Good,Very High,High,1,No,50.0,Associate Degree,Married,3,Entry,Medium,56.0,No,No,No,Poor,Low,Left,True,True,False,False,False,1
35432,46,Female,14,Finance,6555,Excellent,High,Average,0,No,50.0,Master's Degree,Single,0,Mid,Small,56.0,Yes,No,No,Good,Low,Stayed,True,True,False,False,False,0
59888,53,Male,23,Technology,7633,Good,Very High,Average,0,No,50.0,Bachelor's Degree,Divorced,2,Mid,Medium,56.0,No,No,No,Fair,Very High,Left,True,True,False,False,False,1
32936,41,Male,26,Education,4724,Good,Very High,Average,1,No,50.0,Bachelor's Degree,Single,2,Senior,Medium,56.0,No,No,No,Poor,Low,Stayed,True,True,False,False,False,0
46731,28,Male,4,Technology,9892,Good,Medium,High,2,No,50.0,Associate Degree,Single,4,Entry,Medium,56.0,No,No,No,Good,Very High,Left,True,True,False,False,False,1
5437,34,Male,6,Technology,10220,Good,Low,Below Average,1,Yes,50.0,Associate Degree,Single,1,Entry,Small,56.0,Yes,No,No,Good,Very High,Left,True,True,False,False,False,1
38452,33,Male,12,Education,2386,Poor,Medium,Average,1,Yes,50.0,Bachelor's Degree,Married,0,Mid,Medium,56.0,No,No,No,Good,High,Left,True,True,False,False,False,1
1744,38,Male,25,Finance,10903,Good,High,High,2,Yes,50.0,Associate Degree,Single,0,Senior,Medium,56.0,No,No,No,Fair,Low,Stayed,True,True,True,False,False,0
13298,52,Male,19,Media,6139,Fair,Very High,Average,2,No,50.0,Master's Degree,Divorced,0,Entry,Small,56.0,No,No,No,Poor,Low,Left,True,True,False,False,False,1
62811,19,Male,11,Education,4410,Fair,High,High,2,Yes,50.0,Bachelor's Degree,Single,1,Entry,Medium,56.0,No,No,No,Good,Medium,Left,True,True,True,False,False,1
21924,46,Male,17,Technology,6977,Excellent,High,Average,0,No,50.0,Associate Degree,Married,0,Mid,Medium,56.0,No,No,No,Fair,Very High,Stayed,True,True,False,False,False,0
21668,27,Female,12,Finance,9249,Fair,Low,Average,0,Yes,50.0,Bachelor's Degree,Single,0,Entry,Large,56.0,No,No,No,Poor,Very High,Left,True,True,False,False,False,1
2631,59,Male,40,Healthcare,8328,Good,Very High,High,0,No,50.0,Associate Degree,Single,0,Entry,Small,56.0,No,No,Yes,Poor,Low,Left,True,True,False,False,False,1
26369,58,Female,44,Healthcare,8331,Fair,Medium,High,2,No,50.0,Associate Degree,Divorced,1,Mid,Small,56.0,No,No,No,Good,Very High,Left,True,True,False,False,False,1
9740,50,Male,42,Technology,7639,Poor,Low,High,0,No,50.0,High School,Married,10,Entry,Medium,56.0,No,No,No,Good,High,Left,True,True,True,False,False,1
63053,48,Female,31,Technology,11164,Good,Medium,Average,3,No,50.0,High School,Single,1,Mid,Medium,56.0,No,No,No,Poor,Low,Left,True,True,False,False,False,1
10997,57,Male,18,Technology,8580,Fair,Medium,Below Average,1,No,50.0,Bachelor's Degree,Single,3,Entry,Medium,56.0,Yes,No,No,Fair,Medium,Stayed,True,True,False,False,False,0
48313,50,Male,30,Healthcare,8113,Fair,High,High,0,No,50.0,High School,Single,0,Senior,Medium,56.0,No,No,No,Good,Low,Stayed,True,True,False,False,False,0
32586,22,Male,5,Healthcare,9117,Good,High,Below Average,0,No,50.0,Bachelor's Degree,Single,4,Mid,Small,56.0,No,No,No,Excellent,Medium,Stayed,True,True,False,False,False,0
48664,28,Male,6,Technology,8571,Poor,Medium,Below Average,0,No,50.0,Associate Degree,Married,2,Entry,Small,56.0,No,No,No,Good,High,Left,True,True,False,False,False,1
40055,19,Female,6,Finance,9016,Good,Low,Average,0,No,50.0,Master's Degree,Married,1,Entry,Medium,56.0,No,No,Yes,Good,Low,Left,True,True,True,False,False,1
33249,47,Female,16,Technology,9128,Good,High,High,1,No,50.0,PhD,Divorced,3,Senior,Small,56.0,No,No,No,Good,High,Stayed,True,True,False,False,False,0
12148,33,Male,19,Technology,9380,Good,High,Average,1,No,50.0,PhD,Married,3,Mid,Medium,56.0,No,No,No,Poor,Low,Stayed,True,True,False,False,False,0
25555,31,Female,14,Technology,8143,Good,Very High,Average,1,Yes,50.0,Associate Degree,Single,0,Senior,Small,56.0,No,No,No,Good,Medium,Left,True,True,False,False,False,1
67005,26,Male,5,Healthcare,8268,Good,Medium,Average,4,No,50.0,Master's Degree,Single,4,Mid,Large,56.0,No,No,No,Excellent,Medium,Stayed,True,True,False,False,False,0
32739,51,Male,28,Healthcare,7345,Fair,High,Average,1,No,50.0,High School,Single,0,Entry,Medium,56.0,No,No,No,Poor,Low,Left,True,True,False,False,False,1
72993,44,Male,34,Technology,10286,Good,High,Average,1,No,50.0,High School,Married,10,Entry,Medium,56.0,Yes,No,No,Excellent,Very High,Stayed,True,True,True,False,False,0
56992,30,Male,20,Education,4281,Good,High,Average,0,No,50.0,High School,Single,4,Mid,Medium,56.0,No,No,Yes,Good,Medium,Stayed,True,True,True,False,False,0
39770,55,Male,8,Finance,12985,Fair,Very High,Below Average,2,No,50.0,Master's Degree,Married,4,Mid,Medium,56.0,No,No,No,Fair,Low,Left,True,True,False,False,False,1
11760,33,Male,16,Media,5629,Fair,High,Below Average,0,No,50.0,Bachelor's Degree,Single,1,Senior,Medium,56.0,No,No,No,Fair,Low,Left,True,True,False,False,False,1
10728,27,Male,9,Finance,9279,Good,High,Average,2,No,50.0,High School,Married,10,Mid,Medium,56.0,No,No,No,Good,Very High,Stayed,True,True,False,False,False,0
56207,49,Female,41,Technology,8549,Fair,Medium,Below Average,1,No,50.0,Bachelor's Degree,Married,0,Entry,Small,56.0,No,No,No,Good,Low,Left,True,True,True,False,False,1
61041,41,Male,21,Finance,7838,Good,High,Average,2,Yes,50.0,Associate Degree,Divorced,3,Entry,Large,56.0,No,No,No,Poor,High,Left,True,True,False,False,False,1
44027,27,Female,2,Media,5196,Excellent,Very High,Below Average,1,No,50.0,Bachelor's Degree,Married,1,Mid,Large,56.0,No,No,No,Poor,Low,Left,True,True,False,False,False,1
44324,22,Female,2,Healthcare,8184,Excellent,High,Below Average,1,No,50.0,Bachelor's Degree,Single,6,Entry,Small,56.0,Yes,No,No,Excellent,Medium,Left,True,True,False,False,False,1
30266,22,Female,8,Education,4522,Good,Medium,Average,0,Yes,50.0,Master's Degree,Married,0,Entry,Medium,56.0,Yes,No,No,Fair,Very High,Stayed,True,True,False,False,False,0
11070,50,Male,36,Education,4911,Good,Medium,Average,1,No,50.0,Bachelor's Degree,Married,4,Mid,Small,56.0,Yes,No,No,Fair,Medium,Stayed,True,True,False,False,False,0
73806,20,Female,8,Finance,8713,Poor,Low,Low,1,No,50.0,Bachelor's Degree,Single,0,Mid,Medium,56.0,No,Yes,No,Good,High,Left,True,True,True,False,False,1
36084,36,Female,9,Healthcare,9055,Excellent,High,Average,0,No,50.0,Bachelor's Degree,Divorced,4,Mid,Large,56.0,Yes,No,Yes,Good,Medium,Stayed,True,True,False,False,False,0
10766,34,Male,10,Finance,8721,Excellent,Low,Average,0,No,50.0,Associate Degree,Married,0,Entry,Large,56.0,Yes,No,No,Good,Low,Stayed,True,True,False,False,False,0
69113,38,Male,14,Media,4496,Good,High,Average,3,Yes,50.0,Bachelor's Degree,Married,0,Entry,Small,56.0,No,No,Yes,Poor,Low,Left,True,True,False,False,False,1
39930,20,Female,6,Healthcare,5970,Good,High,Average,1,Yes,50.0,Associate Degree,Married,2,Entry,Small,56.0,No,No,No,Good,Low,Left,True,True,False,False,False,1
23154,42,Female,6,Healthcare,7741,Excellent,High,Average,0,No,50.0,Master's Degree,Divorced,3,Entry,Small,56.0,No,No,No,Good,High,Stayed,True,True,False,False,False,0
73725,48,Female,40,Technology,9533,Fair,Medium,Average,1,No,50.0,PhD,Single,5,Senior,Medium,56.0,No,No,No,Good,Medium,Stayed,True,True,True,False,False,0
36925,29,Female,15,Education,4738,Good,Very High,Below Average,0,Yes,50.0,Associate Degree,Single,4,Entry,Large,56.0,Yes,No,No,Good,Medium,Left,True,True,False,False,False,1
11408,32,Female,6,Media,5879,Good,High,Below Average,0,No,50.0,PhD,Married,2,Senior,Medium,56.0,Yes,No,No,Good,Medium,Stayed,True,True,False,False,False,0
57096,26,Male,17,Media,6523,Good,High,High,2,Yes,50.0,Master's Degree,Single,3,Entry,Medium,56.0,Yes,No,Yes,Good,High,Left,True,True,True,False,False,1
41895,48,Female,15,Technology,6837,Fair,High,Average,0,No,50.0,Bachelor's Degree,Single,0,Mid,Medium,56.0,No,No,No,Poor,Medium,Stayed,True,True,False,False,False,0
21808,44,Male,31,Media,6033,Poor,Very High,High,2,No,50.0,Associate Degree,Married,0,Mid,Large,56.0,Yes,No,No,Poor,Medium,Stayed,True,True,True,False,False,0
8762,59,Female,45,Finance,8127,Good,High,High,0,Yes,50.0,Associate Degree,Married,1,Mid,Large,56.0,No,No,No,Poor,High,Left,True,True,False,False,False,1
49173,25,Female,17,Healthcare,8611,Good,High,Average,0,No,50.0,Associate Degree,Single,5,Entry,Medium,56.0,No,No,No,Good,Low,Stayed,True,True,True,False,False,0
31692,43,Male,27,Education,3536,Good,Medium,Average,0,No,50.0,Associate Degree,Single,3,Entry,Medium,56.0,Yes,No,No,Excellent,Low,Stayed,True,True,False,False,False,0
68269,25,Female,10,Media,6205,Excellent,Low,Average,0,No,50.0,Master's Degree,Single,3,Mid,Medium,56.0,No,No,No,Poor,Medium,Left,True,True,False,False,False,1
2806,55,Male,33,Education,4831,Good,High,Low,0,Yes,50.0,High School,Married,10,Senior,Small,56.0,No,No,No,Poor,Medium,Left,True,True,False,False,False,1
30591,18,Female,9,Media,4764,Excellent,High,Average,1,No,50.0,Master's Degree,Married,1,Entry,Large,56.0,No,No,No,Good,High,Stayed,True,True,True,False,False,0
37357,59,Male,30,Education,5520,Poor,Very High,Average,0,No,50.0,Bachelor's Degree,Single,0,Mid,Medium,56.0,No,No,No,Good,High,Left,True,True,False,False,False,1
49333,40,Female,12,Healthcare,8482,Fair,High,Average,1,No,50.0,Master's Degree,Divorced,1,Entry,Large,56.0,No,No,No,Poor,Medium,Left,True,True,False,False,False,1
29892,22,Female,1,Media,6326,Good,High,Average,0,No,50.0,Bachelor's Degree,Married,4,Entry,Medium,56.0,No,No,No,Good,Medium,Stayed,True,True,False,False,False,0
66517,58,Female,17,Education,4952,Good,High,High,2,No,50.0,Bachelor's Degree,Single,1,Mid,Small,56.0,No,No,No,Excellent,Medium,Left,True,True,False,False,False,1
66253,39,Male,13,Healthcare,8976,Good,High,Below Average,4,No,50.0,Master's Degree,Divorced,0,Entry,Medium,56.0,No,No,No,Good,Medium,Stayed,True,True,False,False,False,0
533,40,Male,29,Education,4592,Poor,Very High,Average,0,Yes,50.0,Master's Degree,Single,2,Entry,Medium,56.0,No,No,No,Good,Low,Left,True,True,True,False,False,1
17365,36,Male,13,Media,6389,Good,High,Average,1,Yes,50.0,Bachelor's Degree,Married,5,Mid,Large,56.0,No,No,No,Good,Medium,Stayed,True,True,False,False,False,0
71666,19,Male,5,Healthcare,8482,Poor,Very High,High,0,No,50.0,High School,Divorced,5,Senior,Medium,56.0,No,No,No,Fair,Low,Stayed,True,True,False,False,False,0
73013,20,Female,8,Technology,7412,Excellent,High,Average,1,No,50.0,Bachelor's Degree,Single,0,Senior,Large,56.0,No,No,No,Good,Low,Stayed,True,True,True,False,False,0
65545,45,Male,15,Healthcare,7730,Poor,Very High,High,0,No,50.0,Master's Degree,Married,2,Entry,Medium,56.0,Yes,No,No,Poor,Medium,Stayed,True,True,False,False,False,0
14039,18,Male,10,Media,5842,Good,Medium,High,0,No,50.0,Associate Degree,Married,0,Senior,Large,56.0,No,No,Yes,Good,Low,Stayed,True,True,True,False,False,0
26339,32,Female,13,Education,3951,Poor,High,Average,0,No,50.0,PhD,Single,2,Mid,Medium,56.0,No,No,No,Good,Low,Left,True,True,False,False,False,1
45072,20,Male,10,Media,5784,Fair,Medium,Average,0,No,50.0,Bachelor's Degree,Single,6,Senior,Medium,56.0,No,No,No,Excellent,Medium,Stayed,True,True,True,False,False,0
47491,33,Female,11,Technology,9415,Fair,High,High,2,Yes,50.0,Bachelor's Degree,Single,2,Senior,Large,56.0,No,No,No,Fair,Medium,Stayed,True,True,False,False,False,0
69251,43,Male,20,Technology,10994,Good,Medium,Average,2,No,50.0,PhD,Single,3,Entry,Medium,56.0,No,No,No,Fair,Low,Stayed,True,True,False,False,False,0
41371,32,Female,11,Technology,9305,Fair,High,Below Average,0,Yes,50.0,Bachelor's Degree,Single,3,Entry,Large,56.0,No,No,No,Excellent,Low,Left,True,True,False,False,False,1
28119,37,Male,12,Finance,11806,Poor,High,Average,2,No,50.0,Associate Degree,Married,4,Entry,Small,56.0,No,No,No,Good,Low,Stayed,True,True,False,False,False,0
21395,19,Male,8,Media,6113,Good,High,Average,0,No,50.0,PhD,Single,0,Entry,Large,56.0,No,No,No,Excellent,High,Stayed,True,True,True,False,False,0
45252,20,Female,12,Technology,9242,Fair,Very High,Below Average,1,No,50.0,High School,Married,0,Entry,Small,56.0,No,No,No,Excellent,Low,Left,True,True,True,False,False,1
46811,30,Male,7,Technology,6279,Good,High,Average,2,Yes,50.0,Associate Degree,Single,2,Entry,Medium,56.0,No,No,No,Poor,Medium,Left,True,True,False,False,False,1
33046,40,Male,11,Technology,10512,Fair,Very High,High,0,No,50.0,Associate Degree,Married,2,Senior,Large,56.0,No,No,No,Good,High,Stayed,True,True,False,False,False,0
62819,34,Male,19,Healthcare,7909,Fair,Low,Average,2,Yes,50.0,Bachelor's Degree,Married,3,Mid,Small,56.0,No,No,Yes,Poor,Low,Left,True,True,False,False,False,1
37344,55,Male,5,Media,5788,Fair,Medium,Average,0,No,50.0,Master's Degree,Divorced,1,Senior,Medium,56.0,No,No,No,Poor,High,Stayed,True,True,False,False,False,0
37884,33,Female,20,Healthcare,7265,Fair,High,High,0,No,50.0,Bachelor's Degree,Single,2,Mid,Small,56.0,No,No,No,Poor,Low,Left,True,True,True,False,False,1
68477,26,Male,18,Finance,10661,Good,Medium,Average,4,No,50.0,Bachelor's Degree,Single,3,Entry,Small,56.0,Yes,No,No,Poor,Low,Stayed,True,True,True,False,False,0
32903,25,Female,7,Education,4811,Good,High,Average,0,No,50.0,Associate Degree,Divorced,2,Mid,Small,56.0,No,No,Yes,Poor,High,Left,True,True,False,False,False,1
14566,27,Male,12,Media,5329,Fair,High,High,2,Yes,50.0,Master's Degree,Married,3,Mid,Small,56.0,No,No,Yes,Good,Low,Left,True,True,False,False,False,1
7008,35,Male,25,Healthcare,7153,Excellent,High,High,2,No,50.0,Bachelor's Degree,Married,2,Entry,Small,56.0,No,No,No,Poor,Low,Left,True,True,True,False,False,1
40568,50,Male,40,Education,3043,Good,High,Below Average,0,No,50.0,Bachelor's Degree,Married,3,Mid,Medium,56.0,No,No,No,Poor,Medium,Stayed,True,True,True,False,False,0
18339,50,Male,14,Technology,9495,Good,Medium,Average,2,Yes,50.0,Associate Degree,Single,0,Entry,Medium,56.0,Yes,No,No,Good,Medium,Left,True,True,False,False,False,1
53500,58,Male,4,Technology,8151,Good,High,Average,0,No,50.0,High School,Married,1,Mid,Small,56.0,Yes,No,No,Good,Low,Stayed,True,True,False,False,False,0
63764,33,Female,22,Healthcare,7714,Fair,Very High,Average,2,No,50.0,Bachelor's Degree,Married,2,Senior,Large,56.0,No,No,Yes,Poor,High,Stayed,True,True,True,False,False,0
4886,20,Male,11,Finance,7628,Poor,Medium,Average,3,No,50.0,Bachelor's Degree,Single,1,Entry,Medium,56.0,No,No,Yes,Good,Low,Stayed,True,True,True,False,False,0
26495,24,Male,9,Technology,8486,Fair,High,Average,0,No,50.0,High School,Single,0,Senior,Medium,56.0,Yes,No,No,Good,Medium,Stayed,True,True,False,False,False,0
34214,55,Male,2,Education,3553,Fair,Very High,Average,0,Yes,50.0,Bachelor's Degree,Single,2,Entry,Small,56.0,No,No,No,Good,High,Left,True,True,False,False,False,1
10370,45,Female,33,Healthcare,6063,Good,High,High,0,No,50.0,Bachelor's Degree,Single,4,Mid,Medium,56.0,No,No,Yes,Excellent,Medium,Stayed,True,True,True,False,False,0
